,cluster_id,clusters_prob,end_time,start_time,utc_timestamp
136,2,"[0.00053146778, 0.017778656, 0.71691358, 0.008895969, 0.033365037, 0.20270312]",2016-08-01T00:37:12.000000Z,2016-08-01T00:37:02.000000Z,[  1.47001183e+09]
137,1,"[0.0013310378, 0.63383925, 5.035054e-05, 0.00011841291, 0.00015429688, 0.36315075]",2016-08-01T00:37:23.000000Z,2016-08-01T00:37:13.000000Z,[  1.47001184e+09]
138,3,"[9.8886549e-06, 0.00010215976, 0.097520962, 0.87311494, 0.0052156807, 0.023408689]",2016-08-01T00:37:34.000000Z,2016-08-01T00:37:24.000000Z,[  1.47001185e+09]
139,1,"[4.4587424e-12, 0.99990058, 7.5670122e-14, 1.9638107e-18, 4.8176498e-06, 9.4611089e-05]",2016-08-01T00:37:45.000000Z,2016-08-01T00:37:35.000000Z,[  1.47001186e+09]
140,1,"[1.846977e-13, 0.99999905, 2.7761656e-24, 2.0404158e-36, 7.066231e-07, 2.5571163e-07]",2016-08-01T00:37:56.000000Z,2016-08-01T00:37:46.000000Z,[  1.47001187e+09]
141,4,"[0.04852603, 0.00057620968, 0.079479523, 0.00066724117, 0.62090218, 0.0011141805]",2016-08-01T00:38:07.000000Z,2016-08-01T00:37:57.000000Z,[  1.47001188e+09]
142,5,"[0.00049123756, 0.00077308906, 0.36169603, 0.00021754694, 0.23356371, 0.39286399]",2016-08-01T00:38:18.000000Z,2016-08-01T00:38:08.000000Z,[  1.47001189e+09]
143,2,"[2.3363247e-05, 0.00026700058, 0.99459803, 9.0689762e-05, 0.002171421, 0.0016086869]",2016-08-01T00:38:29.000000Z,2016-08-01T00:38:19.000000Z,[  1.47001190e+09]
144,5,"[2.9210085e-07, 0.056068838, 5.8352216e-05, 1.4753673e-06, 0.031276435, 0.91240937]",2016-08-01T00:38:40.000000Z,2016-08-01T00:38:30.000000Z,[  1.47001192e+09]
145,2,"[6.4711508e-06, 0.00047983596, 0.8247925, 0.010267881, 0.01843811, 0.0043216855]",2016-08-01T00:40:08.000000Z,2016-08-01T00:39:58.000000Z,[  1.47001200e+09]
146,2,"[8.1203807e-06, 0.0021373483, 0.77796251, 0.20756996, 0.0088243475, 0.0034934073]",2016-08-01T00:40:19.000000Z,2016-08-01T00:40:09.000000Z,[  1.47001201e+09]
147,5,"[4.5371307e-06, 0.058804758, 1.9381357e-09, 9.671104e-13, 0.00019591996, 0.94099414]",2016-08-01T00:40:30.000000Z,2016-08-01T00:40:20.000000Z,[  1.47001202e+09]
148,5,"[1.6802314e-05, 0.13717672, 1.693195e-05, 3.1929993e-08, 0.00019288961, 0.86119753]",2016-08-01T00:42:09.000000Z,2016-08-01T00:41:59.000000Z,[  1.47001212e+09]
149,2,"[8.4365682e-05, 0.0016754799, 0.87763929, 0.0067820936, 0.0052545629, 0.011814066]",2016-08-01T00:42:20.000000Z,2016-08-01T00:42:10.000000Z,[  1.47001214e+09]
150,2,"[0.001723535, 0.00013503981, 0.93941998, 0.00030690207, 0.0025347157, 0.0017431017]",2016-08-01T00:42:31.000000Z,2016-08-01T00:42:21.000000Z,[  1.47001215e+09]
151,5,"[2.16956e-07, 0.064430229, 1.3009954e-11, 8.9050452e-08, 4.921298e-05, 0.9355163]",2016-08-01T00:42:42.000000Z,2016-08-01T00:42:32.000000Z,[  1.47001216e+09]
152,5,"[1.3434763e-05, 0.0031780878, 1.7758841e-06, 0.011844481, 0.0034166067, 0.98152256]",2016-08-01T00:43:15.000000Z,2016-08-01T00:43:05.000000Z,[  1.47001219e+09]
153,5,"[0.00029905152, 0.056902006, 0.00026465606, 0.049113344, 0.023283044, 0.87006307]",2016-08-01T00:43:26.000000Z,2016-08-01T00:43:16.000000Z,[  1.47001220e+09]
154,5,"[3.7661678e-07, 0.045977734, 2.5652114e-11, 9.2885651e-11, 1.3597045e-06, 0.95402044]",2016-08-01T00:43:37.000000Z,2016-08-01T00:43:27.000000Z,[  1.47001221e+09]
155,5,"[2.0973213e-05, 0.0030725517, 5.6958601e-05, 2.1900114e-06, 0.0048958892, 0.74912822]",2016-08-01T00:43:48.000000Z,2016-08-01T00:43:38.000000Z,[  1.47001222e+09]
156,5,"[7.238386e-05, 0.0064862422, 0.0019793913, 0.15052342, 0.0016100127, 0.7123394]",2016-08-01T00:44:21.000000Z,2016-08-01T00:44:11.000000Z,[  1.47001226e+09]
157,2,"[1.4740757e-06, 0.00017316379, 0.73562199, 0.14396317, 0.021699637, 0.096931726]",2016-08-01T00:44:32.000000Z,2016-08-01T00:44:22.000000Z,[  1.47001227e+09]
158,5,"[6.9544519e-08, 0.00080287847, 9.9285778e-08, 0.0035167758, 0.0010821183, 0.99459559]",2016-08-01T00:44:43.000000Z,2016-08-01T00:44:33.000000Z,[  1.47001228e+09]
159,1,"[1.0982077e-07, 0.53072023, 4.6436625e-11, 2.7856289e-10, 4.0055548e-07, 0.46927911]",2016-08-01T00:44:54.000000Z,2016-08-01T00:44:44.000000Z,[  1.47001229e+09]
160,5,"[2.8915923e-07, 0.00076054002, 0.0014956247, 0.0022736581, 0.0053427885, 0.89310175]",2016-08-01T00:45:05.000000Z,2016-08-01T00:44:55.000000Z,[  1.47001230e+09]
161,5,"[1.7141304e-09, 1.3996512e-06, 1.1977652e-06, 5.2907461e-07, 0.011010837, 0.98898381]",2016-08-01T00:45:16.000000Z,2016-08-01T00:45:06.000000Z,[  1.47001231e+09]
162,5,"[0.00015394129, 0.00051547622, 0.013110138, 3.2079345e-06, 0.29854739, 0.52378041]",2016-08-01T00:45:38.000000Z,2016-08-01T00:45:28.000000Z,[  1.47001233e+09]
163,1,"[3.8481221e-06, 0.71852261, 4.5008259e-09, 2.7011669e-07, 6.5377004e-05, 0.2813873]",2016-08-01T00:45:49.000000Z,2016-08-01T00:45:39.000000Z,[  1.47001234e+09]
164,5,"[2.0309269e-06, 0.39686, 2.6567413e-06, 9.0447422e-10, 0.13629346, 0.46680909]",2016-08-01T00:46:00.000000Z,2016-08-01T00:45:50.000000Z,[  1.47001236e+09]
165,4,"[0.00084476208, 0.014849024, 0.00079280522, 0.0055257538, 0.75572777, 0.21570146]",2016-08-01T00:46:11.000000Z,2016-08-01T00:46:01.000000Z,[  1.47001237e+09]
166,5,"[8.9202729e-07, 0.00052962149, 0.016118826, 0.013075946, 0.15489602, 0.81249541]",2016-08-01T00:46:33.000000Z,2016-08-01T00:46:23.000000Z,[  1.47001239e+09]
167,3,"[1.5876502e-07, 9.813255e-05, 0.0039550094, 0.89454049, 0.0021755004, 0.095057614]",2016-08-01T00:46:22.000000Z,2016-08-01T00:46:12.000000Z,[  1.47001238e+09]
168,3,"[0.0061379154, 0.19621764, 0.090051413, 0.60068309, 0.0055778287, 0.098457538]",2016-08-01T00:47:06.000000Z,2016-08-01T00:46:56.000000Z,[  1.47001242e+09]
169,5,"[0.00023307101, 0.039940517, 1.2048876e-05, 6.0691377e-08, 0.04428779, 0.90638113]",2016-08-01T00:47:17.000000Z,2016-08-01T00:47:07.000000Z,[  1.47001243e+09]
170,5,"[0.0005009718, 0.0075968332, 2.1682181e-06, 5.2330358e-07, 7.9380807e-06, 0.59794682]",2016-08-01T00:47:28.000000Z,2016-08-01T00:47:18.000000Z,[  1.47001244e+09]
171,2,"[1.3470653e-07, 6.893558e-05, 0.79805017, 0.010960246, 0.010378755, 0.0043115099]",2016-08-01T00:47:50.000000Z,2016-08-01T00:47:40.000000Z,[  1.47001246e+09]
172,2,"[4.1361727e-07, 3.3344393e-05, 0.42471775, 0.00048855838, 0.00060214638, 0.34300289]",2016-08-01T00:48:12.000000Z,2016-08-01T00:48:02.000000Z,[  1.47001249e+09]
173,5,"[4.1389859e-07, 0.0030261886, 9.1846814e-06, 1.8277655e-08, 0.0086743021, 0.62438333]",2016-08-01T00:48:23.000000Z,2016-08-01T00:48:13.000000Z,[  1.47001250e+09]
174,2,"[5.6275802e-08, 3.0920878e-06, 0.93714345, 0.0001218964, 0.00023555511, 2.3037899e-05]",2016-08-01T00:48:45.000000Z,2016-08-01T00:48:35.000000Z,[  1.47001252e+09]
175,5,"[5.7009078e-07, 0.0022253634, 0.0079901004, 0.00015658767, 0.014016893, 0.9755947]",2016-08-01T00:49:29.000000Z,2016-08-01T00:49:19.000000Z,[  1.47001256e+09]
176,5,"[0.00011281481, 0.097661823, 2.5322356e-06, 2.9487628e-05, 0.001120438, 0.90104026]",2016-08-01T00:49:40.000000Z,2016-08-01T00:49:30.000000Z,[  1.47001258e+09]
177,3,"[4.9347836e-05, 3.0035546e-05, 0.024481008, 0.68583626, 0.00016886338, 0.28850272]",2016-08-01T00:49:51.000000Z,2016-08-01T00:49:41.000000Z,[  1.47001259e+09]
178,5,"[7.323195e-06, 0.00048733293, 0.00064659613, 0.021548793, 0.044819485, 0.93208206]",2016-08-01T00:50:02.000000Z,2016-08-01T00:49:52.000000Z,[  1.47001260e+09]
179,2,"[1.837682e-08, 3.3017232e-06, 0.79909033, 0.16730806, 0.020796267, 0.012464788]",2016-08-01T00:50:13.000000Z,2016-08-01T00:50:03.000000Z,[  1.47001261e+09]
180,5,"[4.0841074e-05, 0.026618207, 7.4392272e-05, 4.6173463e-05, 0.030677263, 0.90777606]",2016-08-01T00:50:24.000000Z,2016-08-01T00:50:14.000000Z,[  1.47001262e+09]
181,5,"[3.4191114e-06, 0.0011974509, 1.2176978e-05, 3.7298594e-07, 0.0021523111, 0.95693904]",2016-08-01T00:51:08.000000Z,2016-08-01T00:50:58.000000Z,[  1.47001266e+09]
182,2,"[2.0729236e-05, 0.00048193129, 0.64419556, 0.0068572098, 0.25954682, 0.088621616]",2016-08-01T00:51:19.000000Z,2016-08-01T00:51:09.000000Z,[  1.47001267e+09]
183,4,"[1.72715e-06, 0.00059266359, 0.035994876, 2.3523908e-05, 0.88875222, 0.073179252]",2016-08-01T00:51:30.000000Z,2016-08-01T00:51:20.000000Z,[  1.47001268e+09]
184,5,"[6.5867665e-05, 0.0027796142, 1.5058794e-06, 2.1207064e-13, 0.021203239, 0.97594959]",2016-08-01T00:51:41.000000Z,2016-08-01T00:51:31.000000Z,[  1.47001270e+09]
185,0,"[0.49355, 0.11733796, 0.25196832, 0.015828846, 0.029826591, 0.082448728]",2016-08-01T00:51:52.000000Z,2016-08-01T00:51:42.000000Z,[  1.47001271e+09]
186,5,"[3.4253088e-05, 0.00013673666, 0.029434625, 5.181057e-05, 0.0035115662, 0.96678656]",2016-08-01T00:52:03.000000Z,2016-08-01T00:51:53.000000Z,[  1.47001272e+09]
187,5,"[0.003126272, 0.068756402, 0.053133167, 0.0025406717, 0.40893671, 0.46232265]",2016-08-01T00:52:14.000000Z,2016-08-01T00:52:04.000000Z,[  1.47001273e+09]
188,5,"[0.030307364, 0.11711494, 0.22460373, 0.011537272, 0.00096419069, 0.33868527]",2016-08-01T00:52:25.000000Z,2016-08-01T00:52:15.000000Z,[  1.47001274e+09]
189,2,"[0.00234112, 0.017257452, 0.73868346, 0.16796371, 0.0013570319, 0.010176813]",2016-08-01T00:52:58.000000Z,2016-08-01T00:52:48.000000Z,[  1.47001277e+09]
190,5,"[0.00020496108, 0.2070885, 0.28390294, 0.0085063651, 0.00715438, 0.48736691]",2016-08-01T00:53:09.000000Z,2016-08-01T00:52:59.000000Z,[  1.47001278e+09]
191,2,"[1.2037094e-06, 3.5258894e-05, 0.9607268, 0.035287339, 0.0017054618, 0.0010056046]",2016-08-01T00:53:20.000000Z,2016-08-01T00:53:10.000000Z,[  1.47001280e+09]
192,5,"[2.9403194e-14, 1.5675596e-07, 4.966995e-08, 1.4488427e-08, 0.00036960049, 0.99962974]",2016-08-01T00:53:31.000000Z,2016-08-01T00:53:21.000000Z,[  1.47001281e+09]
193,2,"[2.2616101e-05, 0.0043204259, 0.67655671, 0.15642481, 0.016188918, 0.14093405]",2016-08-01T00:54:04.000000Z,2016-08-01T00:53:54.000000Z,[  1.47001284e+09]
194,5,"[1.5324774e-07, 0.00020469096, 6.9426738e-07, 1.1839686e-05, 0.013965256, 0.98577392]",2016-08-01T00:54:15.000000Z,2016-08-01T00:54:05.000000Z,[  1.47001285e+09]
195,4,"[0.007007713, 0.25103301, 0.00088307896, 0.00042477707, 0.33091867, 0.12825142]",2016-08-01T00:54:26.000000Z,2016-08-01T00:54:16.000000Z,[  1.47001286e+09]
196,2,"[3.4009488e-05, 0.0061041056, 0.82762522, 0.10753657, 0.0025614998, 0.0037921374]",2016-08-01T00:54:37.000000Z,2016-08-01T00:54:27.000000Z,[  1.47001287e+09]
197,5,"[0.00040463, 0.14277606, 0.0059069316, 0.004418686, 0.0037175301, 0.75681156]",2016-08-01T00:55:10.000000Z,2016-08-01T00:55:00.000000Z,[  1.47001290e+09]
198,4,"[5.1871975e-06, 2.3578698e-08, 0.093713917, 1.645414e-09, 0.60138565, 0.0011553114]",2016-08-01T00:55:43.000000Z,2016-08-01T00:55:33.000000Z,[  1.47001294e+09]
199,0,"[0.79108143, 2.8920633e-06, 0.1819142, 3.0605773e-09, 4.393507e-06, 1.3936387e-08]",2016-08-01T00:55:54.000000Z,2016-08-01T00:55:44.000000Z,[  1.47001295e+09]
200,2,"[1.5707403e-06, 6.1486062e-06, 0.81213766, 0.00058096927, 0.0040284246, 0.00056647026]",2016-08-01T00:56:49.000000Z,2016-08-01T00:56:39.000000Z,[  1.47001300e+09]
201,2,"[0.00016337377, 0.0032223677, 0.95137811, 0.039428361, 0.0017741768, 0.0019967791]",2016-08-01T00:57:00.000000Z,2016-08-01T00:56:50.000000Z,[  1.47001302e+09]
202,2,"[0.0029559035, 0.016261842, 0.77793771, 0.11403449, 0.038742412, 0.047046755]",2016-08-01T00:57:11.000000Z,2016-08-01T00:57:01.000000Z,[  1.47001303e+09]
203,5,"[1.409244e-07, 0.070535496, 1.7897458e-09, 8.4029628e-09, 0.0088076722, 0.92065585]",2016-08-01T00:57:22.000000Z,2016-08-01T00:57:12.000000Z,[  1.47001304e+09]
204,5,"[1.905732e-09, 8.00415e-05, 1.5582576e-13, 3.3030565e-09, 0.00016751145, 0.9997521]",2016-08-01T00:57:33.000000Z,2016-08-01T00:57:23.000000Z,[  1.47001305e+09]
205,3,"[0.012634308, 0.029542685, 0.1034888, 0.56520134, 0.069170214, 0.21765333]",2016-08-01T00:57:44.000000Z,2016-08-01T00:57:34.000000Z,[  1.47001306e+09]
206,4,"[0.00016267593, 0.001851066, 6.7964786e-05, 9.9781353e-08, 0.58768672, 0.41022351]",2016-08-01T00:58:06.000000Z,2016-08-01T00:57:56.000000Z,[  1.47001308e+09]
207,4,"[0.0004261368, 0.012243945, 0.00086389697, 9.0728536e-05, 0.71131867, 0.27500147]",2016-08-01T00:57:55.000000Z,2016-08-01T00:57:45.000000Z,[  1.47001307e+09]
208,5,"[0.011218845, 0.24063405, 0.0017506874, 0.0013759215, 0.056764267, 0.68541175]",2016-08-01T00:58:17.000000Z,2016-08-01T00:58:07.000000Z,[  1.47001309e+09]
209,3,"[0.00072630396, 0.00027431044, 0.051202234, 0.84440845, 0.062083617, 0.034984164]",2016-08-01T00:58:28.000000Z,2016-08-01T00:58:18.000000Z,[  1.47001310e+09]
210,3,"[0.0011726015, 0.017664395, 0.40780073, 0.43558168, 0.11769794, 0.019934135]",2016-08-01T00:58:39.000000Z,2016-08-01T00:58:29.000000Z,[  1.47001311e+09]
211,2,"[1.3229766e-07, 4.3512893e-05, 0.68174344, 0.20246208, 0.002516048, 0.11322551]",2016-08-01T00:58:50.000000Z,2016-08-01T00:58:40.000000Z,[  1.47001312e+09]
212,5,"[0.0005270167, 0.0035703972, 0.013147548, 0.0041966136, 0.00036375338, 0.9751336]",2016-08-01T00:59:01.000000Z,2016-08-01T00:58:51.000000Z,[  1.47001314e+09]
213,5,"[0.13910411, 0.15680377, 0.061390303, 0.016181441, 0.092364006, 0.52127618]",2016-08-01T00:59:12.000000Z,2016-08-01T00:59:02.000000Z,[  1.47001315e+09]
214,3,"[2.9524376e-06, 4.5878754e-05, 0.14898631, 0.79997116, 0.01868936, 0.032082722]",2016-08-01T00:59:23.000000Z,2016-08-01T00:59:13.000000Z,[  1.47001316e+09]
215,4,"[3.931826e-07, 0.00023095583, 0.011709018, 0.083651334, 0.52928549, 0.37474969]",2016-08-01T00:59:34.000000Z,2016-08-01T00:59:24.000000Z,[  1.47001317e+09]
216,3,"[0.029572962, 0.016893541, 0.22080888, 0.46832183, 0.2157609, 0.045637723]",2016-08-01T00:59:45.000000Z,2016-08-01T00:59:35.000000Z,[  1.47001318e+09]
217,5,"[0.0092181731, 0.023844847, 0.056662831, 0.047017068, 0.24032784, 0.61614436]",2016-08-01T00:59:56.000000Z,2016-08-01T00:59:46.000000Z,[  1.47001319e+09]
218,2,"[2.1567126e-05, 0.001739868, 0.54383767, 0.11899323, 0.0015738541, 0.30024046]",2016-08-01T01:00:07.000000Z,2016-08-01T00:59:57.000000Z,[  1.47001320e+09]
219,5,"[1.2475935e-05, 0.0011923914, 6.9985552e-05, 0.0010753478, 0.059800241, 0.92632556]",2016-08-01T01:00:29.000000Z,2016-08-01T01:00:19.000000Z,[  1.47001322e+09]
220,2,"[0.00055780954, 0.0027140549, 0.96802706, 0.0077070603, 0.0069576972, 0.0014906717]",2016-08-01T01:00:40.000000Z,2016-08-01T01:00:30.000000Z,[  1.47001324e+09]
221,2,"[9.3434562e-07, 2.6650418e-05, 0.52500546, 0.35247234, 0.0043713255, 0.053533368]",2016-08-01T01:00:51.000000Z,2016-08-01T01:00:41.000000Z,[  1.47001325e+09]
222,5,"[2.2998511e-05, 0.0020737131, 0.16341233, 0.12512463, 0.13459918, 0.5731647]",2016-08-01T01:01:02.000000Z,2016-08-01T01:00:52.000000Z,[  1.47001326e+09]
223,5,"[0.0001188806, 0.17853667, 5.7120197e-09, 3.3685483e-06, 0.0065475181, 0.81400335]",2016-08-01T01:01:13.000000Z,2016-08-01T01:01:03.000000Z,[  1.47001327e+09]
224,5,"[0.00086512993, 0.01246084, 0.20880894, 0.15511379, 0.0054661762, 0.60697657]",2016-08-01T01:01:24.000000Z,2016-08-01T01:01:14.000000Z,[  1.47001328e+09]
225,5,"[1.2521435e-09, 8.7940904e-08, 7.9114934e-06, 0.042381033, 0.00022242007, 0.95709419]",2016-08-01T01:01:35.000000Z,2016-08-01T01:01:25.000000Z,[  1.47001329e+09]
226,5,"[6.6394296e-07, 0.0026800679, 0.00032482043, 4.5328197e-06, 0.016094232, 0.95581281]",2016-08-01T01:01:46.000000Z,2016-08-01T01:01:36.000000Z,[  1.47001330e+09]
227,5,"[5.246894e-09, 2.6294978e-05, 0.00040482965, 0.16814461, 0.01230648, 0.81361198]",2016-08-01T01:01:57.000000Z,2016-08-01T01:01:47.000000Z,[  1.47001331e+09]
228,5,"[0.0011362238, 0.0083983075, 0.2905449, 0.031888604, 0.015250156, 0.44461063]",2016-08-01T01:02:08.000000Z,2016-08-01T01:01:58.000000Z,[  1.47001332e+09]
229,5,"[1.387257e-07, 6.478031e-05, 0.0039711404, 0.0021737572, 0.11006169, 0.88368809]",2016-08-01T01:02:19.000000Z,2016-08-01T01:02:09.000000Z,[  1.47001333e+09]
230,5,"[0.0031338141, 0.34501195, 0.014214951, 0.063352108, 0.011752857, 0.56041735]",2016-08-01T01:02:30.000000Z,2016-08-01T01:02:20.000000Z,[  1.47001334e+09]
231,3,"[2.4311484e-07, 5.4106371e-05, 0.0056840866, 0.94155097, 0.00099107041, 0.051551126]",2016-08-01T01:02:41.000000Z,2016-08-01T01:02:31.000000Z,[  1.47001336e+09]
232,5,"[4.0431886e-10, 9.6471786e-06, 3.5591581e-09, 1.3422405e-06, 6.7985929e-06, 0.99998212]",2016-08-01T01:02:52.000000Z,2016-08-01T01:02:42.000000Z,[  1.47001337e+09]
233,5,"[1.3860745e-06, 0.00011533834, 3.4582041e-05, 0.12779869, 0.0035754221, 0.86745203]",2016-08-01T01:03:03.000000Z,2016-08-01T01:02:53.000000Z,[  1.47001338e+09]
234,5,"[5.1913984e-09, 0.0030671933, 5.0932312e-09, 1.676492e-07, 0.0032575335, 0.99367309]",2016-08-01T01:03:14.000000Z,2016-08-01T01:03:04.000000Z,[  1.47001339e+09]
235,5,"[3.2396091e-08, 0.028045218, 7.1261329e-13, 9.7426009e-15, 0.0077366713, 0.96421766]",2016-08-01T01:03:25.000000Z,2016-08-01T01:03:15.000000Z,[  1.47001340e+09]
236,2,"[0.001480399, 0.005430493, 0.67770952, 0.1761587, 0.016141826, 0.1196169]",2016-08-01T01:03:36.000000Z,2016-08-01T01:03:26.000000Z,[  1.47001341e+09]
237,5,"[0.032022607, 0.012475503, 0.20851144, 0.270459, 0.055923779, 0.40784788]",2016-08-01T01:03:47.000000Z,2016-08-01T01:03:37.000000Z,[  1.47001342e+09]
238,3,"[0.00064521295, 0.02714801, 0.071880221, 0.62926757, 0.08780773, 0.15955098]",2016-08-01T01:03:58.000000Z,2016-08-01T01:03:48.000000Z,[  1.47001343e+09]
239,3,"[4.3380862e-07, 7.1759685e-05, 0.0044906582, 0.98588228, 0.00091316295, 0.0085983854]",2016-08-01T01:04:09.000000Z,2016-08-01T01:03:59.000000Z,[  1.47001344e+09]
240,5,"[5.9910544e-05, 0.46072599, 0.00053457177, 7.1301416e-05, 0.040644638, 0.49777034]",2016-08-01T01:04:31.000000Z,2016-08-01T01:04:21.000000Z,[  1.47001347e+09]
241,4,"[0.00026860216, 0.033054892, 2.6144944e-05, 1.6632315e-08, 0.83927542, 0.1273199]",2016-08-01T01:04:42.000000Z,2016-08-01T01:04:32.000000Z,[  1.47001348e+09]
242,5,"[0.0051033865, 0.11460347, 0.035992514, 0.00014966565, 0.13979201, 0.70433927]",2016-08-01T01:04:53.000000Z,2016-08-01T01:04:43.000000Z,[  1.47001349e+09]
243,5,"[6.9978436e-05, 0.0026466041, 1.5246292e-06, 0.00012536594, 0.044394959, 0.95273393]",2016-08-01T01:05:04.000000Z,2016-08-01T01:04:54.000000Z,[  1.47001350e+09]
244,4,"[0.015800443, 0.0013610653, 0.037166134, 0.0010369736, 0.93130428, 0.012951068]",2016-08-01T01:05:15.000000Z,2016-08-01T01:05:05.000000Z,[  1.47001351e+09]
245,4,"[0.027295325, 0.0028640849, 0.19158699, 0.015698308, 0.7305789, 0.030999916]",2016-08-01T01:05:26.000000Z,2016-08-01T01:05:16.000000Z,[  1.47001352e+09]
246,4,"[7.632131e-05, 0.0023751934, 0.00071739638, 0.0013517708, 0.62775415, 0.36759469]",2016-08-01T01:05:37.000000Z,2016-08-01T01:05:27.000000Z,[  1.47001353e+09]
247,5,"[0.0005288808, 0.0080586039, 0.040980559, 0.035082925, 0.35279459, 0.54398406]",2016-08-01T01:05:48.000000Z,2016-08-01T01:05:38.000000Z,[  1.47001354e+09]
248,4,"[0.018853424, 0.052828595, 0.14176103, 0.037396986, 0.60647833, 0.12659568]",2016-08-01T01:05:59.000000Z,2016-08-01T01:05:49.000000Z,[  1.47001355e+09]
249,1,"[0.018277608, 0.36904782, 0.061385348, 0.00049474585, 0.18854733, 0.34815961]",2016-08-01T01:06:10.000000Z,2016-08-01T01:06:00.000000Z,[  1.47001356e+09]
250,4,"[0.0010595103, 0.0081493789, 0.21944796, 0.023011001, 0.59753597, 0.14974843]",2016-08-01T01:06:21.000000Z,2016-08-01T01:06:11.000000Z,[  1.47001358e+09]
251,2,"[0.079774253, 0.31829038, 0.46071163, 8.8938134e-05, 0.099198274, 0.041652568]",2016-08-01T01:06:32.000000Z,2016-08-01T01:06:22.000000Z,[  1.47001359e+09]
252,5,"[7.8270758e-05, 0.003580142, 0.35307115, 0.028373493, 0.16080397, 0.45174965]",2016-08-01T01:06:43.000000Z,2016-08-01T01:06:33.000000Z,[  1.47001360e+09]
253,3,"[3.7233104e-08, 7.4202071e-05, 0.13118903, 0.54081327, 0.038802553, 0.24704206]",2016-08-01T01:06:54.000000Z,2016-08-01T01:06:44.000000Z,[  1.47001361e+09]
254,2,"[0.0011349564, 0.0075524203, 0.76338232, 0.0097909421, 0.013836058, 0.025775643]",2016-08-01T01:07:05.000000Z,2016-08-01T01:06:55.000000Z,[  1.47001362e+09]
255,2,"[1.4008083e-06, 9.7447635e-05, 0.87947994, 0.0078203836, 0.057228852, 0.0550716]",2016-08-01T01:07:16.000000Z,2016-08-01T01:07:06.000000Z,[  1.47001363e+09]
256,5,"[1.2894768e-05, 0.0043469528, 2.5046497e-06, 0.0037767435, 0.072691627, 0.91723949]",2016-08-01T01:07:27.000000Z,2016-08-01T01:07:17.000000Z,[  1.47001364e+09]
257,4,"[0.0026350501, 0.0071229553, 0.12354013, 0.091670215, 0.73152435, 0.039953884]",2016-08-01T01:07:38.000000Z,2016-08-01T01:07:28.000000Z,[  1.47001365e+09]
258,3,"[0.00065580779, 0.0010005827, 0.45551702, 0.51407933, 0.020378748, 0.0064314418]",2016-08-01T01:07:49.000000Z,2016-08-01T01:07:39.000000Z,[  1.47001366e+09]
259,2,"[0.00014253939, 0.00022160866, 0.60489702, 0.086415857, 0.3033638, 0.0044729118]",2016-08-01T01:08:00.000000Z,2016-08-01T01:07:50.000000Z,[  1.47001368e+09]
260,2,"[0.00047389371, 0.00093516504, 0.50773424, 0.42558512, 0.047468983, 0.016897807]",2016-08-01T01:08:11.000000Z,2016-08-01T01:08:01.000000Z,[  1.47001369e+09]
261,5,"[0.027195893, 0.13536373, 0.0025723774, 0.0096247159, 0.031621795, 0.78124839]",2016-08-01T01:08:22.000000Z,2016-08-01T01:08:12.000000Z,[  1.47001370e+09]
262,5,"[2.5210447e-06, 0.0016401771, 2.9517114e-10, 8.7700376e-12, 0.022798974, 0.97552097]",2016-08-01T01:08:33.000000Z,2016-08-01T01:08:23.000000Z,[  1.47001371e+09]
263,5,"[0.00018071225, 0.15528624, 1.1625801e-05, 3.7251093e-07, 0.11805101, 0.71796185]",2016-08-01T01:08:44.000000Z,2016-08-01T01:08:34.000000Z,[  1.47001372e+09]
264,5,"[0.0002761881, 0.1556572, 5.9257811e-05, 2.9480356e-07, 0.028870881, 0.81508034]",2016-08-01T01:08:55.000000Z,2016-08-01T01:08:45.000000Z,[  1.47001373e+09]
265,5,"[3.5168076e-05, 0.043761328, 2.1517728e-07, 0.00036625395, 0.00014868942, 0.95100266]",2016-08-01T01:09:06.000000Z,2016-08-01T01:08:56.000000Z,[  1.47001374e+09]
266,5,"[1.2461633e-05, 2.2997063e-05, 0.027686758, 0.39548945, 0.038907513, 0.53622824]",2016-08-01T01:09:17.000000Z,2016-08-01T01:09:07.000000Z,[  1.47001375e+09]
267,3,"[0.0027085114, 0.00088521891, 0.0068131783, 0.82045585, 0.049604006, 0.11397089]",2016-08-01T01:09:28.000000Z,2016-08-01T01:09:18.000000Z,[  1.47001376e+09]
268,5,"[4.750058e-05, 0.43618992, 6.3060661e-06, 3.4282135e-07, 0.028687328, 0.53504837]",2016-08-01T01:09:39.000000Z,2016-08-01T01:09:29.000000Z,[  1.47001377e+09]
269,5,"[0.0068590557, 0.25752029, 0.00023485365, 0.0027191562, 0.012500599, 0.71932793]",2016-08-01T01:09:50.000000Z,2016-08-01T01:09:40.000000Z,[  1.47001378e+09]
270,3,"[1.6688232e-09, 4.5686925e-06, 0.00039591128, 0.98646462, 9.9827485e-06, 0.013030686]",2016-08-01T01:10:01.000000Z,2016-08-01T01:09:51.000000Z,[  1.47001380e+09]
271,2,"[2.1018295e-06, 4.5987032e-05, 0.93075943, 0.066221677, 0.00049775816, 0.0024595854]",2016-08-01T01:10:34.000000Z,2016-08-01T01:10:24.000000Z,[  1.47001383e+09]
272,5,"[1.6377228e-07, 0.0054497812, 0.00017091965, 0.16986789, 0.0012833169, 0.82203597]",2016-08-01T01:10:45.000000Z,2016-08-01T01:10:35.000000Z,[  1.47001384e+09]
